STATE,ST_CASE,FATALS
48,480609,1
48,480610,1
48,480611,1
48,480612,1
48,480613,1
48,480614,1
48,480615,1
48,480616,1
48,480617,1
48,480618,1
48,480619,1
48,480620,1
48,480621,1
48,480622,1
48,480623,1
48,480624,1
48,480625,1
48,480626,1
48,480627,1
48,480628,1
48,480629,1
48,480630,1
48,480631,1
48,480633,1
48,480634,1
48,480635,1
48,480636,1
48,480637,1
48,480638,1
48,480639,1
48,480640,1
48,480641,1
48,480642,1
48,480643,1
48,480644,1
48,480645,1
48,480646,1
48,480647,1
48,480648,1
48,480649,1
48,480650,1
48,480651,1
48,480652,1
48,480653,1
48,480654,1
48,480655,1
48,480656,1
48,480657,1
48,480658,3
48,480659,1
48,480660,1
48,480661,1
48,480662,1
48,480663,1
48,480664,1
48,480665,1
48,480666,1
48,480667,1
48,480668,1
48,480669,1
48,480670,1
48,480671,1
48,480672,1
48,480673,1
48,480674,1
48,480675,1
48,480676,1
48,480677,1
48,480678,1
48,480679,1
48,480680,1
48,480681,1
48,480682,1
48,480683,1
48,480684,2
48,480685,1
48,480686,1
48,480687,1
48,480688,1
48,480689,1
48,480690,1
48,480691,1
48,480692,1
48,480693,1
48,480694,1
48,480695,1
48,480696,1
48,480697,1
48,480699,1
48,480700,1
48,480701,1
48,480702,1
48,480703,1
48,480704,1
48,480705,1
48,480706,1
48,480707,2
48,480708,2
48,480709,1
48,480710,1
48,480711,1
48,480712,1
48,480714,1
48,480715,1
48,480716,1
48,480717,1
48,480718,1
48,480719,1
48,480720,1
48,480721,1
48,480722,1
48,480723,1
48,480724,1
48,480725,3
48,480726,1
48,480727,1
48,480728,1
48,480729,1
48,480730,1
48,480731,1
48,480732,1
48,480733,1
48,480734,2
48,480735,2
48,480736,1
48,480737,1
48,480738,3
48,480739,1
48,480740,1
48,480741,2
48,480742,1
48,480743,1
48,480744,1
48,480745,1
48,480746,1
48,480747,1
48,480748,1
48,480749,1
48,480750,8
48,480751,1
48,480752,1
48,480753,1
48,480754,1
48,480755,1
48,480756,2
48,480757,1
48,480758,1
48,480759,1
48,480760,1
48,480761,1
48,480762,1
48,480763,1
48,480764,1
48,480765,1
48,480766,1
48,480767,1
48,480768,1
48,480769,1
48,480770,2
48,480772,1
48,480773,1
48,480774,1
48,480775,1
48,480776,2
48,480777,1
48,480778,1
48,480779,1
48,480780,1
48,480781,1
48,480782,1
48,480783,1
48,480784,1
48,480785,1
48,480786,1
48,480787,1
48,480788,1
48,480789,1
48,480790,1
48,480791,1
48,480792,1
48,480793,1
48,480794,1
48,480795,1
48,480796,1
48,480797,1
48,480798,1
48,480799,1
48,480800,1
48,480801,1
48,480802,2
48,480803,1
48,480804,1
48,480805,1
48,480806,1
48,480807,1
48,480808,1
48,480809,1
48,480810,1
48,480811,1
48,480812,1
48,480813,1
48,480814,1
48,480815,3
48,480816,1
48,480817,1
48,480818,1
48,480819,1
48,480820,1
48,480821,1
48,480822,1
48,480823,2
48,480824,1
48,480825,1
48,480826,1
48,480827,1
48,480828,1
48,480829,1
48,480830,1
48,480831,1
48,480832,1
48,480833,1
48,480834,1
48,480835,1
48,480836,1
48,480837,1
48,480838,1
48,480839,1
48,480840,1
48,480841,2
48,480842,1
48,480843,1
48,480844,1
48,480845,4
48,480846,1
48,480847,1
48,480848,1
48,480849,2
48,480850,2
48,480851,1
48,480852,1
48,480853,1
48,480854,1
48,480855,1
48,480856,1
48,480857,1
48,480858,2
48,480859,1
48,480860,1
48,480861,1
48,480862,1
48,480863,1
48,480864,1
48,480865,2
48,480866,1
48,480867,1
48,480868,2
48,480869,1
48,480870,1
48,480871,1
48,480872,1
48,480873,1
48,480875,1
48,480876,1
48,480877,1
48,480878,1
48,480879,1
48,480880,2
48,480881,1
48,480882,1
48,480883,1
48,480884,1
48,480885,1
48,480886,1
48,480887,1
48,480888,1
48,480889,1
48,480890,1
48,480891,1
48,480892,1
48,480893,1
48,480894,1
48,480895,1
48,480896,1
48,480897,1
48,480898,1
48,480899,1
48,480900,1
48,480901,1
48,480902,1
48,480903,1
48,480904,1
48,480905,1
48,480906,1
48,480907,1
48,480908,1
48,480909,1
48,480910,1
48,480911,1
48,480912,1
48,480913,1
48,480915,1
48,480916,1
48,480917,1
48,480918,1
48,480919,1
48,480920,1
48,480921,1
48,480922,1
48,480923,1
48,480924,1
48,480925,1
48,480926,1
48,480927,1
48,480928,1
48,480929,1
48,480930,1
48,480931,1
48,480932,1
48,480933,1
48,480934,1
48,480935,1
48,480936,1
48,480937,2
48,480938,1
48,480939,1
48,480940,1
48,480941,1
48,480942,1
48,480943,1
48,480944,1
48,480945,1
48,480946,1
48,480947,1
48,480948,1
48,480949,1
48,480950,1
48,480951,1
48,480952,1
48,480953,1
48,480954,1
48,480955,1
48,480956,1
48,480957,1
48,480958,1
48,480959,1
48,480960,1
48,480961,1
48,480962,1
48,480963,1
48,480964,1
48,480965,1
48,480966,1
48,480967,1
48,480968,1
48,480970,1
48,480971,1
48,480972,1
48,480973,1
48,480974,1
48,480975,1
48,480976,1
48,480977,1
48,480978,1
48,480979,1
48,480980,1
48,480981,1
48,480982,1
48,480983,2
48,480984,1
48,480985,1
48,480986,1
48,480987,1
48,480988,1
48,480989,1
48,480990,1
48,480991,1
48,480992,1
48,480993,1
48,480994,1
48,480995,1
48,480996,1
48,480997,1
48,480998,1
48,480999,1
48,481000,1
48,481001,1
48,481002,1
48,481003,1
48,481004,1
48,481005,1
48,481006,1
48,481007,1
48,481008,1
48,481009,1
48,481010,1
48,481011,1
48,481012,1
48,481013,1
48,481014,1
48,481015,1
48,481016,1
48,481017,1
48,481018,1
48,481019,1
48,481020,1
48,481021,1
48,481023,1
48,481024,1
48,481025,1
48,481026,1
48,481027,1
48,481028,1
48,481029,1
48,481030,1
48,481031,1
48,481032,2
48,481033,1
48,481034,1
48,481035,1
48,481036,1
48,481037,1
48,481038,1
48,481039,1
48,481040,2
48,481041,1
48,481042,1
48,481043,1
48,481044,1
48,481045,2
48,481046,1
48,481047,1
48,481048,2
48,481049,1
48,481050,1
48,481051,1
48,481052,1
48,481053,1
48,481054,1
48,481055,1
48,481056,1
48,481057,1
48,481058,1
48,481059,1
48,481060,1
48,481061,1
48,481062,1
48,481063,1
48,481064,1
48,481065,1
48,481066,1
48,481067,1
48,481068,1
48,481069,1
48,481070,1
48,481071,1
48,481072,1
48,481073,1
48,481074,1
48,481075,1
48,481076,1
48,481077,1
48,481078,1
48,481079,1
48,481080,1
48,481081,2
48,481082,1
48,481083,1
48,481084,1
48,481085,1
48,481086,1
48,481087,1
48,481088,1
48,481089,1
48,481090,1
48,481091,1
48,481092,1
48,481093,1
48,481094,1
48,481095,2
48,481096,2
48,481097,1
48,481098,1
48,481099,1
48,481100,1
48,481101,1
48,481102,1
48,481103,1
48,481104,1
48,481105,1
48,481106,1
48,481107,1
48,481108,1
48,481109,1
48,481110,1
48,481111,1
48,481112,1
48,481113,1
48,481114,1
48,481115,1
48,481116,2
48,481117,1
48,481118,1
48,481119,1
48,481120,1
48,481121,1
48,481122,1
48,481123,1
48,481124,1
48,481125,1
48,481126,1
48,481127,1
48,481129,1
48,481130,1
48,481131,1
48,481132,1
48,481133,1
48,481134,1
48,481135,2
48,481136,1
48,481137,1
48,481138,1
48,481139,1
48,481140,1
48,481141,1
48,481142,3
48,481143,1
48,481144,1
48,481145,2
48,481146,1
48,481147,1
48,481148,1
48,481149,1
48,481150,1
48,481151,1
48,481152,1
48,481153,4
48,481154,1
48,481155,1
48,481156,1
48,481157,1
48,481158,1
48,481159,1
48,481160,1
48,481161,1
48,481162,1
48,481164,1
48,481165,1
48,481166,1
48,481167,1
48,481168,1
48,481169,1
48,481170,1
48,481171,1
48,481172,1
48,481173,1
48,481175,5
48,481176,1
48,481177,1
48,481178,2
48,481179,1
48,481180,1
48,481181,1
48,481182,1
48,481183,1
48,481184,2
48,481185,1
48,481186,1
48,481187,1
48,481188,1
48,481189,1
48,481190,1
48,481191,1
48,481192,1
48,481193,1
48,481194,1
48,481195,1
48,481196,3
48,481197,1
48,481198,1
48,481199,1
48,481200,1
48,481201,1
48,481202,1
48,481203,1
48,481204,1
48,481205,1
48,481206,1
48,481207,1
48,481208,1
48,481209,1
48,481210,1
48,481211,1
48,481212,1
48,481213,1
48,481214,1
48,481215,1
48,481216,1
48,481217,1
48,481218,1
48,481220,5
48,481221,1
48,481222,1
48,481223,1
48,481224,2
48,481225,1
48,481226,1
48,481227,1
48,481228,1
48,481229,1
48,481230,1
48,481231,1
48,481232,1
48,481233,1
48,481234,1
48,481235,1
48,481236,1
48,481237,1
48,481238,1
48,481240,1
48,481241,1
48,481242,1
48,481243,1
48,481244,1
48,481245,1
48,481246,1
48,481247,1
48,481248,1
48,481249,1
48,481250,1
48,481251,1
48,481252,1
48,481253,1
48,481254,1
48,481255,1
48,481256,1
48,481257,1
48,481258,1
48,481259,1
48,481260,1
48,481261,1
48,481262,4
48,481263,1
48,481264,2
48,481265,1
48,481266,2
48,481267,1
48,481268,1
48,481269,1
48,481270,1
48,481271,1
48,481272,1
48,481273,1
48,481274,1
48,481275,1
48,481277,1
48,481278,1
48,481279,1
48,481280,1
48,481281,1
48,481282,1
48,481283,1
48,481284,1
48,481285,1
48,481286,1
48,481287,1
48,481288,1
48,481289,1
48,481290,1
48,481291,1
48,481292,1
48,481293,1
48,481294,1
48,481295,1
48,481296,1
48,481297,1
48,481298,1
48,481299,1
48,481300,1
48,481301,1
48,481302,1
48,481303,1
48,481304,1
48,481305,1
48,481306,2
48,481307,1
48,481308,1
48,481309,1
48,481310,1
48,481311,1
48,481313,1
48,481314,1
48,481315,1
48,481316,1
48,481317,1
48,481318,1
48,481319,1
48,481320,1
48,481321,1
48,481322,1
48,481323,1
48,481324,1
48,481325,1
48,481326,1
48,481327,1
48,481328,1
48,481329,1
48,481330,1
48,481331,1
48,481332,1
48,481333,1
48,481334,1
48,481335,1
48,481336,1
48,481337,1
48,481338,3
48,481339,1
48,481340,1
48,481341,1
48,481342,1
48,481343,1
48,481344,1
48,481345,1
48,481347,1
48,481348,1
48,481349,1
48,481350,1
48,481351,1
48,481352,1
48,481353,1
48,481354,1
48,481355,3
48,481356,1
48,481357,1
48,481358,1
48,481359,1
48,481360,2
48,481361,1
48,481362,1
48,481363,1
48,481364,1
48,481365,1
48,481366,1
48,481367,1
48,481368,1
48,481369,1
48,481370,1
48,481371,1
48,481372,1
48,481373,2
48,481374,1
48,481375,1
48,481376,1
48,481377,1
48,481378,2
48,481379,1
48,481380,1
48,481381,1
48,481382,1
48,481383,1
48,481384,1
48,481385,1
48,481386,1
48,481387,2
48,481388,1
48,481389,1
48,481390,1
48,481391,1
48,481392,1
48,481393,1
48,481395,1
48,481396,1
48,481397,1
48,481398,1
48,481399,1
48,481400,2
48,481401,1
48,481402,1
48,481403,1
48,481404,1
48,481405,1
48,481406,1
48,481407,1
48,481408,1
48,481409,1
48,481410,1
48,481411,1
48,481412,1
48,481413,1
48,481414,1
48,481415,1
48,481416,1
48,481417,1
48,481418,1
48,481419,1
48,481420,1
48,481422,1
48,481423,1
48,481424,1
48,481425,1
48,481426,1
48,481427,1
48,481428,1
48,481429,1
48,481430,1
48,481431,1
48,481432,1
48,481433,1
48,481434,1
48,481435,1
48,481437,1
48,481438,1
48,481439,1
48,481440,1
48,481441,1
48,481442,1
48,481443,1
48,481444,3
48,481445,2
48,481447,1
48,481448,1
48,481450,1
48,481451,1
48,481452,1
48,481453,1
48,481454,1
48,481455,1
48,481456,1
48,481457,1
48,481458,1
48,481459,1
48,481460,1
48,481461,1
48,481462,1
48,481463,1
48,481464,4
48,481465,1
48,481466,1
48,481467,1
48,481468,1
48,481469,1
48,481470,2
48,481471,1
48,481472,1
48,481473,1
48,481474,1
48,481475,1
48,481476,1
48,481477,1
48,481478,1
48,481479,1
48,481480,1
48,481481,1
48,481482,1
48,481483,1
48,481484,1
48,481485,1
48,481486,1
48,481487,2
48,481488,1
48,481489,1
48,481490,2
48,481491,1
48,481492,1
48,481493,1
48,481494,1
48,481495,1
48,481496,1
48,481497,1
48,481498,1
48,481499,1
48,481500,1
48,481501,1
48,481502,1
48,481503,1
48,481504,1
48,481505,1
48,481506,1
48,481507,1
48,481508,1
48,481509,2
48,481510,1
48,481511,1
48,481512,1
48,481513,1
48,481514,1
48,481515,4
48,481516,2
48,481517,1
48,481518,1
48,481519,1
48,481520,1
48,481521,1
48,481522,1
48,481523,1
48,481524,1
48,481526,1
48,481527,1
48,481528,1
48,481529,1
48,481530,1
48,481531,3
48,481532,1
48,481533,1
48,481534,1
48,481535,1
48,481536,2
48,481537,1
48,481538,1
48,481539,1
48,481540,1
48,481541,1
48,481542,1
48,481543,1
48,481544,1
48,481545,1
48,481546,1
48,481547,1
48,481548,1
48,481549,1
48,481550,1
48,481551,1
48,481552,1
48,481553,1
48,481554,1
48,481555,1
48,481556,2
48,481557,1
48,481558,1
48,481559,1
48,481560,1
48,481561,1
48,481562,1
48,481564,1
48,481565,2
48,481566,1
48,481567,1
48,481568,1
48,481570,1
48,481571,1
48,481572,1
48,481573,1
48,481574,1
48,481575,1
48,481576,1
48,481577,1
48,481578,2
48,481579,1
48,481580,1
48,481581,1
48,481582,1
48,481583,1
48,481584,1
48,481585,1
48,481586,1
48,481588,1
48,481589,1
48,481590,1
48,481591,1
48,481592,1
48,481593,1
48,481594,1
48,481595,1
48,481596,1
48,481597,1
48,481598,1
48,481599,1
48,481600,1
48,481601,1
48,481602,1
48,481603,1
48,481604,1
48,481605,1
48,481606,1
48,481607,1
48,481608,1
48,481609,1
48,481610,1
48,481611,1
48,481612,2
48,481613,1
48,481614,1
48,481615,1
48,481616,1
48,481617,1
48,481618,1
48,481619,1
48,481620,1
48,481621,1
48,481622,1
48,481623,1
48,481624,1
48,481625,2
48,481626,2
48,481627,1
48,481628,3
48,481629,1
48,481630,1
48,481632,1
48,481633,1
48,481634,1
48,481635,1
48,481636,1
48,481637,1
48,481638,1
48,481639,1
48,481640,1
48,481641,1
48,481642,1
48,481643,2
48,481644,1
48,481645,1
48,481646,1
48,481647,2
48,481648,1
48,481649,1
48,481650,1
48,481651,1
48,481652,1
48,481653,1
48,481654,1
48,481655,1
48,481656,1
48,481657,1
48,481658,2
48,481660,1
48,481661,1
48,481662,1
48,481663,1
48,481664,1
48,481665,1
48,481666,1
48,481667,3
48,481668,1
48,481669,1
48,481670,1
48,481671,1
48,481672,1
48,481673,1
48,481674,1
48,481675,1
48,481676,1
48,481677,1
48,481678,1
48,481679,1
48,481680,1
48,481681,1
48,481682,1
48,481683,1
48,481684,1
48,481685,1
48,481686,1
48,481687,1
48,481688,1
48,481689,1
48,481690,1
48,481692,1
48,481693,1
48,481694,1
48,481695,1
48,481696,1
48,481697,1
48,481698,1
48,481699,1
48,481700,1
48,481701,1
48,481702,1
48,481703,1
48,481704,1
48,481705,1
48,481706,1
48,481707,1
48,481708,1
48,481709,1
48,481710,1
48,481711,1
48,481713,1
48,481714,1
48,481715,2
48,481716,1
48,481717,1
48,481718,1
48,481719,1
48,481720,1
48,481721,1
48,481723,1
48,481724,1
48,481726,1
48,481727,1
48,481728,1
48,481729,1
48,481730,1
48,481731,1
48,481732,1
48,481733,1
48,481734,1
48,481736,1
48,481737,1
48,481738,1
48,481739,1
48,481740,1
48,481741,1
48,481742,1
48,481743,1
48,481744,1
48,481745,1
48,481746,1
48,481747,2
48,481748,1
48,481749,1
48,481750,1
48,481751,1
48,481752,1
48,481753,1
48,481754,1
48,481755,1
48,481756,1
48,481757,1
48,481758,2
48,481759,1
48,481760,1
48,481761,1
48,481762,1
48,481763,1
48,481764,1
48,481765,2
48,481766,1
48,481767,1
48,481769,1
48,481770,1
48,481771,1
48,481772,1
48,481773,1
48,481774,1
48,481775,2
48,481776,1
48,481777,1
48,481778,1
48,481779,1
48,481780,1
48,481781,1
48,481782,1
48,481783,1
48,481784,1
48,481785,1
48,481786,1
48,481787,1
48,481788,1
48,481789,1
48,481790,1
48,481791,3
48,481792,1
48,481793,1
48,481794,1
48,481795,1
48,481796,1
48,481797,1
48,481798,1
48,481799,1
48,481800,1
48,481801,1
48,481802,1
48,481803,1
48,481804,1
48,481805,1
48,481806,1
48,481807,1
48,481808,1
48,481809,1
48,481810,1
48,481811,1
48,481812,3
48,481813,1
48,481814,1
48,481816,1
48,481817,3
48,481818,1
48,481819,3
48,481821,1
48,481822,1
48,481823,1
48,481824,1
48,481825,1
48,481826,2
48,481827,1
48,481828,2
48,481829,1
48,481830,1
48,481831,1
48,481832,1
48,481833,1
48,481834,1
48,481835,2
48,481836,1
48,481837,1
48,481838,1
48,481839,1
48,481840,1
48,481841,1
48,481842,1
48,481843,1
48,481844,1
48,481845,1
48,481846,1
48,481847,1
48,481848,1
48,481849,1
48,481850,1
48,481851,1
48,481852,1
48,481853,1
48,481854,1
48,481855,1
48,481856,1
48,481857,1
48,481858,1
48,481859,1
48,481860,1
48,481861,1
48,481862,1
48,481863,1
48,481864,1
48,481865,3
48,481866,1
48,481867,1
48,481868,2
48,481869,1
48,481870,1
48,481871,1
48,481872,1
48,481873,1
48,481874,1
48,481875,1
48,481876,1
48,481877,1
48,481878,1
48,481879,1
48,481880,1
48,481881,1
48,481882,1
48,481883,1
48,481884,1
48,481885,1
48,481886,1
48,481887,1
48,481888,1
48,481889,1
48,481890,1
48,481891,1
48,481892,1
48,481893,1
48,481894,1
48,481895,2
48,481896,1
48,481897,1
48,481898,1
48,481899,1
48,481900,1
48,481901,1
48,481902,1
48,481903,1
48,481904,1
48,481905,1
48,481906,1
48,481907,1
48,481908,1
48,481909,1
48,481910,1
48,481912,1
48,481913,1
48,481914,1
48,481915,1
48,481916,1
48,481917,1
48,481918,1
48,481919,1
48,481920,1
48,481921,1
48,481922,1
48,481923,1
48,481924,3
48,481925,1
48,481926,1
48,481927,1
48,481928,1
48,481929,1
48,481930,1
48,481931,1
48,481932,1
48,481933,1
48,481934,1
48,481935,1
48,481936,1
48,481937,1
48,481938,3
48,481939,1
48,481940,1
48,481941,1
48,481942,1
48,481943,1
48,481944,1
48,481945,1
48,481946,1
48,481947,1
48,481948,1
48,481949,1
48,481950,3
48,481951,1
48,481952,1
48,481953,1
48,481954,1
48,481955,1
48,481956,1
48,481957,1
48,481958,1
48,481959,1
48,481960,1
48,481961,1
48,481962,1
48,481963,1
48,481964,1
48,481965,1
48,481966,1
48,481967,1
48,481968,1
48,481969,1
48,481970,1
48,481971,1
48,481972,2
48,481973,1
48,481974,1
48,481975,1
48,481976,1
48,481977,1
48,481978,1
48,481979,1
48,481980,1
48,481981,1
48,481982,1
48,481983,1
48,481984,1
48,481985,1
48,481986,1
48,481987,2
48,481988,1
48,481989,1
48,481990,1
48,481991,4
48,481992,2
48,481993,1
48,481994,1
48,481995,1
48,481996,1
48,481997,1
48,481998,1
48,481999,1
48,482000,1
48,482001,2
48,482002,1
48,482003,1
48,482004,1
48,482005,1
48,482006,1
48,482007,1
48,482008,1
48,482009,1
48,482010,1
48,482011,1
48,482012,1
48,482013,1
48,482014,1
48,482015,1
48,482016,1
48,482017,1
48,482018,1
48,482019,1
48,482020,1
48,482021,1
48,482022,1
48,482023,1
48,482024,1
48,482025,1
48,482026,1
48,482027,1
48,482028,1
48,482029,1
48,482030,1
48,482031,1
48,482032,1
48,482033,1
48,482034,1
48,482035,1
48,482036,1
48,482037,1
48,482038,1
48,482039,1
48,482040,1
48,482041,1
48,482042,1
48,482043,1
48,482044,1
48,482045,2
48,482046,1
48,482047,1
48,482048,2
48,482049,1
48,482050,1
48,482051,1
48,482052,1
48,482053,1
48,482054,1
48,482055,1
48,482056,1
48,482057,1
48,482058,1
48,482059,1
48,482060,1
48,482061,1
48,482062,1
48,482063,1
48,482064,1
48,482065,1
48,482066,1
48,482067,1
48,482068,2
48,482069,1
48,482070,1
48,482071,1
48,482072,1
48,482073,2
48,482074,1
48,482075,1
48,482076,1
48,482077,1
48,482078,1
48,482079,1
48,482080,1
48,482081,1
48,482082,2
48,482083,3
48,482084,1
48,482085,2
48,482086,3
48,482087,1
48,482088,1
48,482089,1
48,482090,2
48,482091,1
48,482092,1
48,482093,1
48,482094,1
48,482095,1
48,482096,1
48,482097,1
48,482098,1
48,482099,2
48,482100,1
48,482101,1
48,482102,2
48,482103,1
48,482104,1
48,482105,1
48,482106,1
48,482107,1
48,482108,1
48,482109,1
